"site","year","sp","ab"
"NLA12_FL-123",2012,4617,2627.9947
"NLA12_FL-123",2012,4736,81.0176
"NLA12_FL-123",2012,4388,30.8639
"NLA12_FL-123",2012,4794,924063.8948
"NLA12_FL-123",2012,4475,1285.9941
"NLA12_FL-102",2012,4725,36674.9432
"NLA12_FL-102",2012,4402,87527.971
"NLA12_FL-102",2012,4732,83115.4039
"NLA12_FL-102",2012,4322,1367172.44
"NLA12_FL-102",2012,4366,17553.819
"NLA12_FL-102",2012,4617,12157.5456
"NLA12_FL-102",2012,4723,296293.0324
"NLA12_FL-102",2012,4790,2662007.713
"NLA12_FL-102",2012,4679,2294361.3
"NLA12_FL-102",2012,4220,55261.5709
"NLA12_FL-102",2012,4686,868.046
"NLA12_FL-102",2012,4575,184459.7736
"NLA12_FL-102",2012,4189,18084.2915
"NLA12_FL-102",2012,4574,1157.3947
"NLA12_FL-102",2012,4183,93314.9443
"NLA12_FL-102",2012,4306,622909.8048
"NLA12_FL-102",2012,4614,3315.6943
"NLA12_FL-102",2012,4214,9947.0828
"NLA12_FL-102",2012,4475,347218.3973
"NLA12_FL-102",2012,4557,24112.3887
"NLA12_FL-102",2012,4798,303816.0977
"NLA12_FL-102",2012,4355,2893.4866
"NLA12_FL-102",2012,4578,2893.4866
"NLA12_FL-102",2012,4438,18084.2915
"NLA12_FL-102",2012,4181,5000
"NLA12_FL-102",2012,4582,472651.0434
"NLA12_FL-102",2012,4321,65103.4495
"NLA12_FL-102",2012,4568,2610.1661
"NLA12_FL-102",2012,4428,22279.8472
"NLA12_GA-112",2012,4332,1601.584
"NLA12_GA-112",2012,4006,304.9891
"NLA12_GA-112",2012,4475,2512.9019
"NLA12_GA-112",2012,4679,5950.8854
"NLA12_GA-112",2012,4779,6662.8395
"NLA12_GA-112",2012,4182,37537.124
"NLA12_GA-112",2012,4436,3519.1054
"NLA12_GA-112",2012,4221,209.0978
"NLA12_GA-112",2012,4322,332428.7705
"NLA12_GA-112",2012,4341,8474.0058
"NLA12_GA-112",2012,4700,300.297
"NLA12_GA-112",2012,4330,1042.6979
"NLA12_GA-112",2012,4582,56.3057
"NLA12_GA-112",2012,4574,36.4944
"NLA12_GA-112",2012,4557,934.2573
"NLA12_GA-112",2012,4732,18.7686
"NLA12_GA-112",2012,4771,5.9742
"NLA12_GA-112",2012,4183,11345.5958
"NLA12_GA-112",2012,4725,500.495
"NLA12_GA-112",2012,4559,12512.3747
"NLA12_GA-112",2012,4388,800.792
"NLA12_GA-112",2012,4875,43923.6486
"NLA12_UT-108",2012,4557,420870.7846
"NLA12_UT-108",2012,4666,73389.3431
"NLA12_UT-108",2012,4393,160720.0309
"NLA12_UT-108",2012,4677,72053.0783
"NLA12_UT-108",2012,4183,43364.2848
"NLA12_UT-108",2012,4182,1937068.308
"NLA12_UT-108",2012,4850,376842.0597
"NLA12_UT-108",2012,4075,239791.1296
"NLA12_UT-108",2012,4023,21043.5392
"NLA12_UT-108",2012,4343,3507.2565
"NLA12_FL-107",2012,4771,544185.9246
"NLA12_FL-107",2012,4666,4734.7963
"NLA12_FL-107",2012,4700,126.2612
"NLA12_FL-107",2012,4343,305.1313
"NLA12_FL-107",2012,4794,930124.4341
"NLA12_FL-107",2012,4608,21.0435
"NLA12_FL-107",2012,4214,502.3779
"NLA12_FL-107",2012,4593,14.029
"NLA12_FL-107",2012,4589,2630.4424
"NLA12_FL-107",2012,4766,7575.6741
"NLA12_FL-107",2012,4574,841.7416
"NLA12_FL-107",2012,4293,26846.2952
"NLA12_FL-107",2012,4798,9943.0723
"NLA12_FL-107",2012,4182,2020.1798
"NLA12_FL-107",2012,4388,883.8286
"NLA12_FL-107",2012,4575,2209.5716
"NLA12_FL-107",2012,4760,3282.7921
"NLA12_FL-107",2012,4557,252.5225
"NLA12_FL-107",2012,4582,11552.903
"NLA12_FL-107",2012,4355,438.4071
"NLA12_FL-107",2012,4568,883.8286
"NLA12_FL-110",2012,4874,414733.1398
"NLA12_FL-110",2012,4582,4427.0351
"NLA12_FL-110",2012,4759,31195.407
"NLA12_FL-110",2012,4355,1543.1931
"NLA12_FL-110",2012,4725,37760.0056
"NLA12_FL-110",2012,4779,7233.7176
"NLA12_FL-110",2012,4760,9374.898
"NLA12_FL-110",2012,4255,6944.3689
"NLA12_FL-110",2012,4532,9644.9567
"NLA12_FL-110",2012,4557,21604.7031
"NLA12_FL-110",2012,4342,262265.6637
"NLA12_FL-110",2012,4183,6944.3689
"NLA12_FL-110",2012,4233,38579.827
"NLA12_FL-110",2012,4568,884.6812
"NLA12_FL-110",2012,4617,2584.8484
"NLA12_FL-110",2012,4348,49022.9039
"NLA12_FL-110",2012,4293,217011.5266
"NLA12_FL-110",2012,4764,144.6744
"NLA12_FL-110",2012,4143,132015.3454
"NLA12_FL-110",2012,4023,21701.1527
"NLA12_FL-110",2012,4393,30077.7976
"NLA12_FL-110",2012,4575,848.7562
"NLA12_FL-106",2012,4779,2822.9142
"NLA12_FL-106",2012,4416,1490.4987
"NLA12_FL-106",2012,4189,112.9166
"NLA12_FL-106",2012,4700,1219.4989
"NLA12_FL-106",2012,4816,8468.7425
"NLA12_FL-106",2012,4732,50.8125
"NLA12_FL-106",2012,4674,42167.2804
"NLA12_FL-106",2012,4023,178986.8728
"NLA12_FL-106",2012,4557,470.4857
"NLA12_FL-106",2012,4417,1646.6999
"NLA12_FL-106",2012,4306,1823.1509
"NLA12_FL-106",2012,4348,3188.4816
"NLA12_FL-104",2012,4616,1543.1931
"NLA12_FL-104",2012,4582,366315.457
"NLA12_FL-104",2012,4798,14730.4794
"NLA12_FL-104",2012,4214,1406.6584
"NLA12_FL-104",2012,4790,1325743.145
"NLA12_FL-104",2012,4764,5143.9769
"NLA12_FL-104",2012,4617,5143.9769
"NLA12_FL-104",2012,4593,48224.7837
"NLA12_FL-104",2012,4666,46295.7924
"NLA12_FL-104",2012,4578,31647.5143
"NLA12_FL-104",2012,4412,22054.8011
"NLA12_FL-104",2012,4557,394566.4121
"NLA12_FL-104",2012,4727,67900.4954
"NLA12_FL-104",2012,4217,55261.5782
"NLA12_FL-104",2012,4725,401230.2004
"NLA12_FL-104",2012,4568,13245.7406
"NLA12_FL-104",2012,4322,640618.0267
"NLA12_FL-104",2012,4679,1265418.324
"NLA12_FL-104",2012,4095,694436.8853
"NLA12_FL-104",2012,4183,86804.6107
"NLA12_FL-104",2012,4732,7812.415
"NLA12_FL-104",2012,4723,29320.6685
"NLA12_FL-104",2012,4475,1087688.076
"NLA12_FL-104",2012,4355,3214.9856
"NLA12_FL-104",2012,4575,914341.8989
"NLA12_FL-104",2012,4293,199855.779
"NLA12_FL-104",2012,4624,12275.3995
"NLA12_FL-104",2012,4359,964.4957
"NLA12_FL-104",2012,4323,18939.1878
"NLA12_FL-104",2012,4023,16834.8336
"NLA12_FL-104",2012,4677,62499.3197
"NLA12_FL-104",2012,4585,224655.1549
"NLA12_CA-168",2012,4430,9166.5657
"NLA12_CA-168",2012,4798,97221.1513
"NLA12_CA-168",2012,4382,28096565.49
"NLA12_CA-168",2012,4732,8888.791
"NLA12_CA-168",2012,4874,1339198.211
"NLA12_CA-168",2012,4593,323727.5724
"NLA12_CA-168",2012,4507,972.2115
"NLA12_CA-168",2012,4475,333175.3422
"NLA12_CA-168",2012,4794,2060162.491
"NLA12_CA-168",2012,4183,755982.1243
"NLA12_CA-168",2012,4816,368842.8698
"NLA12_CA-168",2012,4510,1693808.502
"NLA12_CA-168",2012,4557,6410577.531
"NLA12_CA-168",2012,4617,1385.2234
"NLA12_CA-168",2012,4766,3017.7994
"NLA12_CA-168",2012,4214,39788.3311
"NLA12_OK-122",2012,4023,88635.3872
"NLA12_OK-122",2012,4771,851842.4681
"NLA12_OK-122",2012,4343,3345.9227
"NLA12_OK-122",2012,4182,956744.5112
"NLA12_OK-122",2012,4790,757567.4124
"NLA12_OK-122",2012,4557,3787.8371
"NLA12_OK-122",2012,4401,701.4513
"NLA12_OK-122",2012,4677,28124.6902
"NLA12_OK-122",2012,4388,336.6966
"NLA12_OK-122",2012,4183,12626.1235
"NLA12_OK-122",2012,4666,753029.8992
"NLA12_OK-122",2012,4656,126261.2354
"NLA12_WI-R11",2012,4798,8413.3689
"NLA12_WI-R11",2012,4232,1893.008
"NLA12_WI-R11",2012,4416,9415.7023
"NLA12_WI-R11",2012,4725,1424.4857
"NLA12_WI-R11",2012,4214,148.7812
"NLA12_WI-R11",2012,4475,6469.5394
"NLA12_WI-R11",2012,4874,108505.7492
"NLA12_WI-R11",2012,4227,6410.1858
"NLA12_WI-R11",2012,4183,1335.4554
"NLA12_WI-R11",2012,4355,22376.2967
"NLA12_WI-R11",2012,4679,73.0049
"NLA12_WI-R11",2012,4388,44.5152
"NLA12_WI-R11",2012,4386,97.9334
"NLA12_WI-R11",2012,4766,27314.5139
"NLA12_WI-R11",2012,4794,4196831.736
"NLA12_WI-R11",2012,4578,241316.7861
"NLA12_WI-R11",2012,4732,60.0955
"NLA12_WI-R11",2012,4250,243442.386
"NLA12_WI-R11",2012,4557,210983.4012
"NLA12_KS-114",2012,4798,348315.7903
"NLA12_KS-114",2012,4568,4653.886
"NLA12_KS-114",2012,4095,44192.5659
"NLA12_KS-114",2012,4388,23704.8246
"NLA12_KS-114",2012,4849,138494.4849
"NLA12_KS-114",2012,4666,177099.2285
"NLA12_KS-114",2012,4183,115408.6319
"NLA12_KS-114",2012,4557,553676.975
"NLA12_KS-114",2012,4559,119414.2634
"NLA12_KS-114",2012,4779,23946.7106
"NLA12_KS-114",2012,4182,21769.7369
"NLA12_KS-114",2012,4443,13009.0345
"NLA12_KS-114",2012,4442,9239.3711
"NLA12_KS-114",2012,4532,9752.8421
"NLA12_KS-114",2012,4382,54424.3422
"NLA12_KS-114",2012,4875,21256.9386
"NLA12_KS-114",2012,4582,1828.6579
"NLA12_KS-114",2012,4343,3076.7895
"NLA12_KS-114",2012,4545,203184.211
"NLA12_KS-114",2012,4725,261.2368
"NLA12_KS-114",2012,4771,3353990.798
"NLA12_KS-114",2012,4475,14513.1579
"NLA12_KS-114",2012,4575,30477.6317
"NLA12_OK-R01",2012,4557,386900.4999
"NLA12_OK-R01",2012,4677,15401.6161
"NLA12_OK-R01",2012,4183,31892.1268
"NLA12_OK-R01",2012,4182,454897.436
"NLA12_OK-R01",2012,4875,236301.4093
"NLA12_OK-R01",2012,4559,147380.4312
"NLA12_OK-R01",2012,4798,74403.9423
"NLA12_OK-R01",2012,4321,4063348.096
"NLA12_OK-R01",2012,4416,10850.5749
"NLA12_OK-R01",2012,4447,131575.1689
"NLA12_OK-R01",2012,4794,19014.3408
"NLA12_OK-R01",2012,4874,9343.6471
"NLA12_OK-R01",2012,4410,29541.1208
"NLA12_OK-R01",2012,4666,232598.4353
"NLA12_OK-R01",2012,4023,50636.0163
"NLA12_OK-R01",2012,4214,3315.6943
"NLA12_OK-R01",2012,4510,264547.3504
"NLA12_OK-R01",2012,4532,4761.8523
"NLA12_OK-R01",2012,4255,12400.657
"NLA12_OK-R01",2012,4388,30450.5023
"NLA12_OK-R01",2012,4366,286.593
"NLA12_OK-R01",2012,4475,20502.4197
"NLA12_OK-R01",2012,4445,6820.8568
"NLA12_OK-R01",2012,4468,4409.1225
"NLA12_OK-R01",2012,4574,998.9308
"NLA12_OK-R01",2012,4582,8779.6652
"NLA12_CA-106",2012,4710,538911.8875
"NLA12_CA-106",2012,4557,4882758.713
"NLA12_CA-106",2012,4678,5848459.88
"NLA12_CA-106",2012,4428,16203.5252
"NLA12_CA-106",2012,4573,186871.0125
"NLA12_CA-106",2012,4816,1045272.05
"NLA12_CA-106",2012,4668,4955095.879
"NLA12_CA-106",2012,4582,3039029.023
"NLA12_CA-106",2012,4454,86804.5993
"NLA12_CA-106",2012,4700,792091.9689
"NLA12_CA-106",2012,4843,929130.7114
"NLA12_CA-106",2012,4475,92591.5726
"NLA12_CA-106",2012,4679,374995.8691
"NLA12_CA-106",2012,4732,249563.2231
"NLA12_CA-106",2012,4343,11188.1484
"NLA12_FL-114",2012,4615,3703.6634
"NLA12_FL-114",2012,4306,130118.954
"NLA12_FL-114",2012,4771,165662.8486
"NLA12_FL-114",2012,4729,325.5173
"NLA12_FL-114",2012,4585,491.8928
"NLA12_FL-114",2012,4046,1381.5395
"NLA12_FL-114",2012,4250,4202.7899
"NLA12_FL-114",2012,4760,2083.3107
"NLA12_FL-114",2012,4569,10150.7811
"NLA12_FL-114",2012,4593,752.3066
"NLA12_FL-114",2012,4388,51.4398
"NLA12_FL-114",2012,4182,627616.6249
"NLA12_FL-114",2012,4634,58161.2325
"NLA12_FL-114",2012,4693,276.2878
"NLA12_FL-114",2012,4754,8230.3631
"NLA12_FL-114",2012,4214,9824.2806
"NLA12_FL-114",2012,4574,20342.0906
"NLA12_FL-114",2012,4475,13717.2718
"NLA12_FL-114",2012,4255,56583.7462
"NLA12_FL-114",2012,4438,1339.5773
"NLA12_FL-114",2012,4505,68.5864
"NLA12_FL-114",2012,4616,137.1727
"NLA12_FL-114",2012,4790,77159.6539
"NLA12_FL-114",2012,4582,6741.8248
"NLA12_FL-114",2012,4261,925.9158
"NLA12_FL-114",2012,4412,1080.2352
"NLA12_FL-114",2012,4293,10937.3809
"NLA12_PA-102",2012,4842,33844.882
"NLA12_PA-102",2012,4432,3917.2317
"NLA12_PA-102",2012,4460,67689.7641
"NLA12_PA-102",2012,4214,32319.509
"NLA12_PA-102",2012,4587,76630.8455
"NLA12_PA-102",2012,4475,152772.037
"NLA12_PA-102",2012,4554,2115305.128
"NLA12_PA-102",2012,4628,40613.8585
"NLA12_PA-102",2012,4168,2570095.731
"NLA12_PA-102",2012,4472,67689.7641
"NLA12_PA-102",2012,4388,2707590.564
"NLA12_WI-R08",2012,4532,4040.3595
"NLA12_WI-R08",2012,4766,631.3062
"NLA12_WI-R08",2012,4475,280.5805
"NLA12_WI-R08",2012,4557,9427.5056
"NLA12_WI-R08",2012,4255,1010.0899
"NLA12_WI-R08",2012,4559,5260.8848
"NLA12_WI-R08",2012,4582,4924.1882
"NLA12_WI-R08",2012,4402,2556.79
"NLA12_WI-R08",2012,4725,3366.9663
"NLA12_WI-R08",2012,4874,28.0581
"NLA12_WI-R08",2012,4562,336.6966
"NLA12_WI-R08",2012,4366,1094.264
"NLA12_WI-R08",2012,4601,757.5674
"NLA12_WI-R08",2012,4568,170.5403
"NLA12_WI-R08",2012,4771,212960.617
"NLA12_WI-R08",2012,4349,47676.7686
"NLA12_WI-R08",2012,4182,10521.7696
"NLA12_WI-R08",2012,4400,505.0449
"NLA12_WI-R08",2012,4183,12100.0351
"NLA12_WI-R08",2012,4575,240.2471
"NLA12_WI-R08",2012,4075,23568.7639
"NLA12_AL-105",2012,4842,771596.5392
"NLA12_AL-105",2012,4568,868.0461
"NLA12_AL-105",2012,4666,40564337.09
"NLA12_AL-105",2012,4875,5918.4962
"NLA12_AL-105",2012,4582,32551.729
"NLA12_AL-105",2012,4210,1578.2656
"NLA12_AL-105",2012,4798,103573.6832
"NLA12_AL-105",2012,4517,21604.7031
"NLA12_AL-105",2012,4771,945775.6898
"NLA12_AL-105",2012,4570,3134.6109
"NLA12_AL-105",2012,4677,395666.266
"NLA12_AL-105",2012,4475,17722.608
"NLA12_AL-105",2012,4306,4247.1129
"NLA12_OK-118",2012,4557,18111.0831
"NLA12_OK-118",2012,4475,1766.0985
"NLA12_OK-118",2012,4381,21004.5697
"NLA12_OK-118",2012,4574,21.4332
"NLA12_OK-118",2012,4255,1285.9941
"NLA12_OK-118",2012,4323,141057.4739
"NLA12_OK-118",2012,4388,165035.9049
"NLA12_OK-118",2012,4183,21990.4985
"NLA12_OK-118",2012,4438,41168.9566
"NLA12_OK-118",2012,4023,454116.6539
"NLA12_CA-172",2012,4557,5106.1529
"NLA12_CA-172",2012,4428,149.7805
"NLA12_CA-172",2012,4190,1134.7006
"NLA12_CA-172",2012,4505,18155.2103
"NLA12_CA-172",2012,4679,24154.5996
"NLA12_CA-172",2012,4582,408.4922
"NLA12_CA-172",2012,4559,13049.0574
"NLA12_CA-172",2012,4725,108.9313
"NLA12_CA-172",2012,4667,2541.7294
"NLA12_CA-172",2012,4842,3343.5846
"NLA12_AZ-127",2012,4849,33375.6794
"NLA12_AZ-127",2012,4736,303.027
"NLA12_AZ-127",2012,4182,5523.9298
"NLA12_AZ-127",2012,4475,662.8716
"NLA12_AZ-127",2012,4559,32625.9075
"NLA12_AZ-127",2012,4183,126.2613
"NLA12_AZ-127",2012,4557,625077.3709
"NLA12_AZ-127",2012,4388,3766.794
"NLA12_AZ-127",2012,4023,67802.2923
"NLA12_AZ-127",2012,4798,5700.6955
"NLA12_AZ-127",2012,4617,25.2523
"NLA12_KY-101",2012,4388,5025.5301
"NLA12_KY-101",2012,4393,1809.1908
"NLA12_KY-101",2012,4046,775.6011
"NLA12_KY-101",2012,4593,7537.2799
"NLA12_KY-101",2012,4322,20230.0429
"NLA12_KY-101",2012,4182,3807.2198
"NLA12_KY-101",2012,4568,375.6457
"NLA12_KY-101",2012,4557,4264.0861
"NLA12_KY-101",2012,4532,1015.2586
"NLA12_KY-101",2012,4666,13157.7515
"NLA12_KY-101",2012,4475,584.789
"NLA12_KY-101",2012,4779,7614.4395
"NLA12_KY-101",2012,4790,70865.0506
"NLA12_KY-101",2012,4617,883.275
"NLA12_KY-107",2012,4621,22221.9803
"NLA12_KY-107",2012,4666,5806543.661
"NLA12_KY-107",2012,4412,92591.5847
"NLA12_KY-107",2012,4023,239059.8978
"NLA12_KY-107",2012,4095,65103.458
"NLA12_KY-107",2012,4182,7233.7176
"NLA12_KY-107",2012,4475,10416.5533
"NLA12_KY-107",2012,4771,3206663.59
"NLA12_KY-107",2012,4360,482.2478
"NLA12_KY-107",2012,4849,19551.0223
"NLA12_KY-107",2012,4255,48224.7837
"NLA12_KY-107",2012,4816,54252.8817
"NLA12_KY-107",2012,4874,96449.5674
"NLA12_KY-107",2012,4386,266663.7639
"NLA12_KY-107",2012,4393,9374.898
"NLA12_KY-107",2012,4677,238604.1735
"NLA12_KY-107",2012,4875,474109.9047
"NLA12_KY-107",2012,4343,3450.4833
"NLA12_KY-107",2012,4432,32093.5936
"NLA12_KY-107",2012,4571,1822.8968
"NLA12_KY-107",2012,4388,17360.9221
"NLA12_KY-107",2012,4627,3222.6212
"NLA12_NC-107",2012,4842,6944.3689
"NLA12_NC-107",2012,4183,6410.1866
"NLA12_NC-107",2012,4677,5168.213
"NLA12_NC-107",2012,4874,5318.0808
"NLA12_NC-107",2012,4255,1709.3831
"NLA12_NC-107",2012,4475,13087.4644
"NLA12_NC-107",2012,4875,106836.4439
"NLA12_NC-107",2012,4440,725.4853
"NLA12_NC-107",2012,4416,3846.112
"NLA12_NC-107",2012,4779,6677.2777
"NLA12_NC-107",2012,4306,1075717.457
"NLA12_NC-107",2012,4557,471860.9605
"NLA12_NC-107",2012,4593,94.9657
"NLA12_NC-107",2012,4532,2225.7592
"NLA12_NC-107",2012,4343,4358.0366
"NLA12_NC-107",2012,4760,1187.0716
"NLA12_NC-107",2012,4790,655263.5225
"NLA12_NC-107",2012,4412,1842.9287
"NLA12_NC-107",2012,4732,667.7278
"NLA12_GA-101",2012,4183,8665.7218
"NLA12_GA-101",2012,4568,1440.431
"NLA12_GA-101",2012,4714,899606.7477
"NLA12_GA-101",2012,4790,244873.2621
"NLA12_GA-101",2012,4798,296440.6902
"NLA12_GA-101",2012,4182,66980.0393
"NLA12_GA-101",2012,4261,8296.8823
"NLA12_GA-101",2012,4593,418474.0006
"NLA12_GA-101",2012,4700,77783.2715
"NLA12_GA-101",2012,4874,39525.4254
"NLA12_GA-101",2012,4779,172851.7144
"NLA12_AL-101",2012,4575,14900.1754
"NLA12_AL-101",2012,4475,91955.3679
"NLA12_AL-101",2012,4562,191960.7007
"NLA12_AL-101",2012,4095,291714.4721
"NLA12_AL-101",2012,4557,154807.0167
"NLA12_AL-101",2012,4677,175246.3806
"NLA12_AL-101",2012,4568,1548.0702
"NLA12_AL-101",2012,4348,55149.9997
"NLA12_AL-101",2012,4642,148382.5255
"NLA12_AL-101",2012,4666,445887.7476
"NLA12_AL-101",2012,4593,619.2281
"NLA12_AL-101",2012,4790,1847404.047
"NLA12_AL-101",2012,4182,130618.4203
"NLA12_AL-101",2012,4532,1393.2632
"NLA12_AL-101",2012,4771,1088486.836
"NLA12_AL-101",2012,4736,139326.315
"NLA12_AL-101",2012,4046,37419.4527
"NLA12_OK-R09",2012,4678,10416.5519
"NLA12_OK-R09",2012,4725,3298.5748
"NLA12_OK-R09",2012,4732,423606.4448
"NLA12_OK-R09",2012,4619,8252.3946
